calendar.date,census,replicate,microsite,sampling.method,pan.colour,order,family,total.abundance
30/04/2013,7,20,Shrub,Pan,Yellow,Diptera,Tachinidae,2
30/04/2013,7,20,Shrub,Pan,Yellow,Hemiptera,Cicadellidae,1
30/04/2013,7,20,Shrub,Pan,Yellow,Hymenoptera,Bradynobaenidae,1
30/04/2013,7,20,Shrub,Pan,Yellow,Hymenoptera,Crabronidae,3
30/04/2013,7,20,Shrub,Pan,Yellow,Hymenoptera,Sphecidae,1
30/04/2013,7,21,Shrub,Pan,White,Hymenoptera,Chrysididae,1
30/04/2013,7,21,Shrub,Pan,White,Hymenoptera,Crabronidae,4
30/04/2013,7,21,Shrub,Pan,White,Hymenoptera,Pompilidae,5
30/04/2013,7,21,Open,Pan,White,,,0
30/04/2013,7,22,Shrub,Pan,Blue,Hymenoptera,Crabronidae,1
30/04/2013,7,22,Open,Pan,Blue,,,0
30/04/2013,7,23,Open,Pan,Yellow,Coleoptera,Glaphyridae,1
30/04/2013,7,23,Open,Pan,Yellow,Diptera,Tachinidae,1
30/04/2013,7,23,Open,Pan,Yellow,Hymenoptera,Crabronidae,3
30/04/2013,7,23,Open,Pan,Yellow,Hymenoptera,Pompilidae,1
30/04/2013,7,23,Shrub,Pan,Yellow,Diptera,Sarcophagidae,1
30/04/2013,7,23,Shrub,Pan,Yellow,Hemiptera,Miridae,1
30/04/2013,7,23,Shrub,Pan,Yellow,Hymenoptera,Andrenidae,1
30/04/2013,7,23,Shrub,Pan,Yellow,Hymenoptera,Chrysididae,1
30/04/2013,7,23,Shrub,Pan,Yellow,Hymenoptera,Crabronidae,1
30/04/2013,7,23,Shrub,Pan,Yellow,Hymenoptera,Formicidae,1
30/04/2013,7,23,Shrub,Pan,Yellow,Hymenoptera,Pompilidae,3
30/04/2013,7,23,Shrub,Pan,Yellow,Hymenoptera,Sphecidae,2
30/04/2013,7,24,Open,Pan,White,Coleoptera,Glaphyridae,1
30/04/2013,7,24,Open,Pan,White,Hymenoptera,Apidae,1
30/04/2013,7,24,Open,Pan,White,Hymenoptera,Crabronidae,3
30/04/2013,7,24,Shrub,Pan,White,Coleoptera,Glaphyridae,1
30/04/2013,7,24,Shrub,Pan,White,Coleoptera,melyridae,2
30/04/2013,7,24,Shrub,Pan,White,Hemiptera,Geocoridae,2
30/04/2013,7,24,Shrub,Pan,White,Hymenoptera,Crabronidae,2
30/04/2013,7,24,Shrub,Pan,White,Hymenoptera,Pompilidae,1
30/04/2013,7,24,Shrub,Pan,White,Hymenoptera,Vespidae,1
30/04/2013,7,25,Open,Pan,Blue,Coleoptera,melyridae,1
30/04/2013,7,25,Open,Pan,Blue,Coleoptera,melyridae,1
30/04/2013,7,25,Open,Pan,Blue,Diptera,Tachinidae,2
30/04/2013,7,25,Open,Pan,Blue,Diptera,Tachinidae,1
30/04/2013,7,25,Open,Pan,Blue,Hymenoptera,Megachilidae,1
30/04/2013,7,25,Open,Pan,Blue,Hymenoptera,Crabronidae,4
30/04/2013,7,25,Shrub,Pan,Blue,,,0
30/04/2013,7,26,Open,Pan,White,Coleoptera,Glaphyridae,2
30/04/2013,7,26,Open,Pan,White,Diptera,Tachinidae,1
30/04/2013,7,26,Open,Pan,White,Hemiptera,Rhopalidae,1
30/04/2013,7,26,Open,Pan,White,Hymenoptera,Crabronidae,1
30/04/2013,7,26,Shrub,Pan,Yellow,Coleoptera,melyridae,2
30/04/2013,7,26,Shrub,Pan,Yellow,Diptera,Bombyliidae,1
30/04/2013,7,26,Shrub,Pan,Yellow,Diptera,Pipunculidae,1
30/04/2013,7,26,Shrub,Pan,Yellow,Diptera,Tachinidae,3
30/04/2013,7,26,Shrub,Pan,Yellow,Hemiptera,Cicadellidae,1
30/04/2013,7,26,Shrub,Pan,Yellow,Hymenoptera,Crabronidae,2
30/04/2013,7,27,Open,Pan,White,Hymenoptera,Pompilidae,1
30/04/2013,7,27,Shrub,Pan,White,Diptera,Sarcophagidae,1
30/04/2013,7,27,Shrub,Pan,White,Diptera,Tachinidae,1
30/04/2013,7,27,Shrub,Pan,White,Hymenoptera,Crabronidae,2
30/04/2013,7,27,Shrub,Pan,White,Hymenoptera,Megachilidae,1
30/04/2013,7,27,Shrub,Pan,White,Hymenoptera,Pompilidae,1
30/04/2013,7,28,Open,Pan,Blue,Coleoptera,melyridae,3
30/04/2013,7,28,Open,Pan,Blue,Diptera,Tachinidae,1
30/04/2013,7,28,Open,Pan,Blue,Hymenoptera,Crabronidae,1
30/04/2013,7,28,Open,Pan,Blue,Hymenoptera,Megachilidae,1
30/04/2013,7,28,Shrub,Pan,Blue,Diptera,Asilidae,1
30/04/2013,7,28,Shrub,Pan,Blue,Diptera,Sarcophagidae,1
30/04/2013,7,28,Shrub,Pan,Blue,Diptera,Tachinidae,2
30/04/2013,7,28,Shrub,Pan,Blue,Hymenoptera,Andrenidae,1
30/04/2013,7,29,Open,Pan,Yellow,Coleoptera,Glaphyridae,1
30/04/2013,7,29,Open,Pan,Yellow,Hemiptera,Geocoridae,2
30/04/2013,7,29,Open,Pan,Yellow,Hymenoptera,Crabronidae,1
30/04/2013,7,29,Shrub,Pan,Yellow,Diptera,Tachinidae,2
30/04/2013,7,29,Shrub,Pan,Yellow,Hemiptera,Cicadellidae,1
30/04/2013,7,29,Shrub,Pan,Yellow,Hymenoptera,Crabronidae,4
30/04/2013,7,30,Open,Pan,White,Coleoptera,Glaphyridae,4
30/04/2013,7,30,Open,Pan,White,Coleoptera,melyridae,9
30/04/2013,7,30,Open,Pan,White,Diptera,Asilidae,1
30/04/2013,7,30,Open,Pan,White,Hymenoptera,Crabronidae,1
30/04/2013,7,30,Shrub,Pan,White,Hymenoptera,Andrenidae,1
30/04/2013,7,30,Shrub,Pan,White,Hymenoptera,Chrysididae,2
30/04/2013,7,30,Shrub,Pan,White,Hymenoptera,Crabronidae,3
30/04/2013,7,30,Shrub,Pan,White,Hymenoptera,Halictidae,1
30/04/2013,7,30,Shrub,Pan,White,Hymenoptera,Sphecidae,1
5/1/13,8,1,Open,Pan,White,Coleoptera,Glaphyridae,5
5/1/13,8,1,Open,Pan,White,Diptera,Sarcophagidae,1
5/1/13,8,1,Open,Pan,White,Diptera,Tachinidae,5
5/1/13,8,1,Open,Pan,White,Hymenoptera,Chrysididae,1
5/1/13,8,1,Shrub,Pan,White,Diptera,Anthomyiidae,1
5/1/13,8,1,Shrub,Pan,White,Diptera,Chloropidae,1
5/1/13,8,1,Shrub,Pan,White,Diptera,Tachinidae,2
5/1/13,8,1,Shrub,Pan,White,Hymenoptera,Crabronidae,1
5/1/13,8,2,Shrub,Pan,Yellow,,,0
5/1/13,8,2,Open,Pan,Yellow,,,0
5/1/13,8,3,Open,Pan,Blue,Diptera,Anthomyiidae,2
5/1/13,8,3,Open,Pan,Blue,Diptera,Sarcophagidae,1
5/1/13,8,3,Open,Pan,Blue,Diptera,Tachinidae,4
5/1/13,8,3,Shrub,Pan,Blue,Coleoptera,melyridae,1
5/1/13,8,3,Shrub,Pan,Blue,Diptera,Sarcophagidae,1
5/1/13,8,3,Shrub,Pan,Blue,Diptera,Tachinidae,1
5/1/13,8,3,Shrub,Pan,Blue,Hymenoptera,Halictidae,2
5/1/13,8,4,Open,Pan,White,Coleoptera,Glaphyridae,1
5/1/13,8,4,Open,Pan,White,Coleoptera,melyridae,1
5/1/13,8,4,Open,Pan,White,Diptera,Muscidae,1
5/1/13,8,4,Open,Pan,White,Diptera,Sarcophagidae,3
5/1/13,8,4,Open,Pan,White,Diptera,Tachinidae,2
5/1/13,8,4,Open,Pan,White,Hymenoptera,Pompilidae,1
5/1/13,8,4,Shrub,Pan,White,Coleoptera,melyridae,1
5/1/13,8,4,Shrub,Pan,White,Diptera,Bombyliidae,1
5/1/13,8,4,Shrub,Pan,White,Diptera,Tachinidae,3
5/1/13,8,4,Shrub,Pan,White,Hymenoptera,Chrysididae,1
5/1/13,8,4,Shrub,Pan,White,Hymenoptera,Crabronidae,1
5/1/13,8,5,Open,Pan,Yellow,Diptera,Sarcophagidae,3
5/1/13,8,5,Open,Pan,Yellow,Diptera,Tachinidae,6
5/1/13,8,5,Open,Pan,Yellow,Hemiptera,Cicadellidae,1
5/1/13,8,5,Open,Pan,Yellow,Hymenoptera,Pompilidae,1
5/1/13,8,5,Shrub,Pan,Yellow,Diptera,Sarcophagidae,1
5/1/13,8,5,Shrub,Pan,Yellow,Diptera,Tachinidae,2
5/1/13,8,5,Shrub,Pan,Yellow,Hymenoptera,Crabronidae,2
5/1/13,8,5,Shrub,Pan,Yellow,Hymenoptera,Formicidae,7
5/1/13,8,6,Open,Pan,Blue,Diptera,Muscidae,2
5/1/13,8,6,Open,Pan,Blue,Diptera,Tachinidae,1
5/1/13,8,6,Open,Pan,Blue,Hymenoptera,Pompilidae,1
5/1/13,8,6,Shrub,Pan,Blue,Coleoptera,Meloidae,1
5/1/13,8,6,Shrub,Pan,Blue,Diptera,Tachinidae,3
5/1/13,8,6,Shrub,Pan,Blue,Hymenoptera,Crabronidae,1
5/1/13,8,6,Shrub,Pan,Blue,Hymenoptera,Formicidae,15
5/1/13,8,6,Shrub,Pan,Blue,Hymenoptera,Pompilidae,1
5/1/13,8,7,Open,Pan,White,Coleoptera,Glaphyridae,6
5/1/13,8,7,Open,Pan,White,Diptera,Tachinidae,2
5/1/13,8,7,Open,Pan,White,Hemiptera,Rhopalidae,1
5/1/13,8,7,Open,Pan,White,Hymenoptera,Andrenidae,1
5/1/13,8,7,Open,Pan,White,Hymenoptera,Crabronidae,1
5/1/13,8,7,Shrub,Pan,White,Diptera,Lauxaniidae,1
5/1/13,8,7,Shrub,Pan,White,Diptera,Syrphidae,1
5/1/13,8,7,Shrub,Pan,White,Diptera,Tachinidae,2
5/1/13,8,7,Shrub,Pan,White,Hymenoptera,Chrysididae,1
5/1/13,8,7,Shrub,Pan,White,Hymenoptera,Crabronidae,4
5/1/13,8,7,Shrub,Pan,White,Hymenoptera,Formicidae,2
5/1/13,8,7,Shrub,Pan,White,Hymenoptera,Sphecidae,1
5/1/13,8,7,Shrub,Pan,White,Hymenoptera,Vespidae,2
5/1/13,8,8,Open,Pan,Yellow,Coleoptera,Glaphyridae,1
5/1/13,8,8,Open,Pan,Yellow,Diptera,Muscidae,2
5/1/13,8,8,Open,Pan,Yellow,Diptera,Tachinidae,1
5/1/13,8,8,Open,Pan,Yellow,Hymenoptera,Chrysididae,1
5/1/13,8,8,Open,Pan,Yellow,Hymenoptera,Crabronidae,2
5/1/13,8,8,Open,Pan,Yellow,Hymenoptera,Vespidae,1
5/1/13,8,8,Shrub,Pan,Yellow,Coleoptera,Glaphyridae,1
5/1/13,8,8,Shrub,Pan,Yellow,Diptera,Tachinidae,5
5/1/13,8,8,Shrub,Pan,Yellow,Hymenoptera,Crabronidae,1
5/1/13,8,8,Shrub,Pan,Yellow,Hymenoptera,Formicidae,13
5/1/13,8,8,Shrub,Pan,Yellow,Hymenoptera,Pompilidae,1
5/1/13,8,9,Open,Pan,Blue,Diptera,Tachinidae,2
5/1/13,8,9,Open,Pan,Blue,Hymenoptera,Chrysididae,1
5/1/13,8,9,Open,Pan,Blue,Hymenoptera,Halictidae,1
5/1/13,8,9,Open,Pan,Blue,Hymenoptera,Pompilidae,2
5/1/13,8,9,Shrub,Pan,Blue,Diptera,Tachinidae,1
5/1/13,8,9,Shrub,Pan,Blue,Hymenoptera,Chalcididae,1
5/1/13,8,9,Shrub,Pan,Blue,Hymenoptera,Formicidae,2
5/1/13,8,9,Shrub,Pan,Blue,Hymenoptera,Halictidae,1
5/1/13,8,10,Open,Pan,White,Coleoptera,Glaphyridae,7
5/1/13,8,10,Open,Pan,White,Diptera,Muscidae,1
5/1/13,8,10,Open,Pan,White,Diptera,Sarcophagidae,1
5/1/13,8,10,Open,Pan,White,Diptera,Tachinidae,4
5/1/13,8,10,Shrub,Pan,White,Diptera,Tachinidae,2
5/1/13,8,10,Shrub,Pan,White,Hemiptera,Rhopalidae,1
5/1/13,8,10,Shrub,Pan,White,Hymenoptera,Chalcididae,1
5/1/13,8,10,Shrub,Pan,White,Hymenoptera,Chrysididae,1
5/1/13,8,10,Shrub,Pan,White,Hymenoptera,Halictidae,1
5/1/13,8,10,Shrub,Pan,White,Hymenoptera,Pompilidae,1
5/1/13,8,11,Open,Pan,Yellow,Coleoptera,Glaphyridae,6
5/1/13,8,11,Open,Pan,Yellow,Diptera,Tachinidae,3
5/1/13,8,11,Open,Pan,Yellow,Hymenoptera,Pompilidae,2
5/1/13,8,11,Shrub,Pan,Yellow,Coleoptera,Glaphyridae,1
5/1/13,8,11,Shrub,Pan,Yellow,Diptera,Tachinidae,3
5/1/13,8,11,Shrub,Pan,Yellow,Hymenoptera,Crabronidae,3
5/1/13,8,12,Open,Pan,Blue,Coleoptera,Glaphyridae,5
5/1/13,8,12,Open,Pan,Blue,Coleoptera,melyridae,2
5/1/13,8,12,Open,Pan,Blue,Diptera,Tachinidae,1
5/1/13,8,12,Open,Pan,Blue,Hymenoptera,Apidae,1
5/1/13,8,12,Open,Pan,Blue,Hymenoptera,Crabronidae,1
5/1/13,8,12,Shrub,Pan,Blue,Diptera,Tachinidae,3
5/1/13,8,12,Shrub,Pan,Blue,Hymenoptera,Crabronidae,1
5/1/13,8,12,Shrub,Pan,Blue,Hymenoptera,Halictidae,1
5/1/13,8,13,Open,Pan,White,Coleoptera,Glaphyridae,3
5/1/13,8,13,Open,Pan,White,Diptera,Tachinidae,2
5/1/13,8,13,Open,Pan,White,Hymenoptera,Halictidae,2
5/1/13,8,13,Open,Pan,White,Hymenoptera,Pompilidae,1
5/1/13,8,13,Open,Pan,White,Hymenoptera,Sphecidae,1
5/1/13,8,13,Shrub,Pan,White,Diptera,Tachinidae,1
5/1/13,8,13,Shrub,Pan,White,Hemiptera,Cicadellidae,1
5/1/13,8,13,Shrub,Pan,White,Hymenoptera,Chalcididae,1
5/1/13,8,13,Shrub,Pan,White,Hymenoptera,Chrysididae,1
5/1/13,8,13,Shrub,Pan,White,Hymenoptera,Formicidae,4
5/1/13,8,14,Open,Pan,Yellow,Coleoptera,Glaphyridae,16
5/1/13,8,14,Open,Pan,Yellow,Diptera,Muscidae,2
5/1/13,8,14,Open,Pan,Yellow,Diptera,Tachinidae,1
5/1/13,8,14,Open,Pan,Yellow,Hymenoptera,Crabronidae,1
5/1/13,8,14,Shrub,Pan,Yellow,Coleoptera,Glaphyridae,2
5/1/13,8,14,Shrub,Pan,Yellow,Diptera,Tachinidae,3
5/1/13,8,14,Shrub,Pan,Yellow,Hemiptera,Cicadellidae,1
5/1/13,8,14,Shrub,Pan,Yellow,Hymenoptera,Chrysididae,3
5/1/13,8,14,Shrub,Pan,Yellow,Hymenoptera,Crabronidae,3
5/1/13,8,14,Shrub,Pan,Yellow,Hymenoptera,Formicidae,2
5/1/13,8,14,Shrub,Pan,Yellow,Hymenoptera,Halictidae,2
5/1/13,8,14,Shrub,Pan,Yellow,Hymenoptera,Melittidae,1
5/1/13,8,14,Shrub,Pan,Yellow,Hymenoptera,Sphecidae,1
5/1/13,8,15,Open,Pan,Blue,Coleoptera,Glaphyridae,2
5/1/13,8,15,Open,Pan,Blue,Diptera,Tachinidae,2
5/1/13,8,15,Open,Pan,Blue,Hymenoptera,Bradynobaenidae,1
5/1/13,8,15,Open,Pan,Blue,Hymenoptera,Chalcididae,2
5/1/13,8,15,Open,Pan,Blue,Hymenoptera,Crabronidae,2
5/1/13,8,15,Shrub,Pan,Blue,Coleoptera,Glaphyridae,1
5/1/13,8,15,Shrub,Pan,Blue,Diptera,Tachinidae,2
5/1/13,8,15,Shrub,Pan,Blue,Hymenoptera,Crabronidae,4
5/1/13,8,15,Shrub,Pan,Blue,Hymenoptera,Pompilidae,2
5/1/13,8,16,Open,Pan,White,Coleoptera,Glaphyridae,3
5/1/13,8,16,Open,Pan,White,Diptera,Tachinidae,2
5/1/13,8,16,Open,Pan,White,Hemiptera,Rhopalidae,1
5/1/13,8,16,Open,Pan,White,Hymenoptera,Chrysididae,1
5/1/13,8,16,Open,Pan,White,Hymenoptera,Crabronidae,1
5/1/13,8,16,Open,Pan,White,Hymenoptera,Pompilidae,1
5/1/13,8,16,Shrub,Pan,White,Coleoptera,Glaphyridae,1
5/1/13,8,16,Shrub,Pan,White,Diptera,Tachinidae,1
5/1/13,8,16,Shrub,Pan,White,Hemiptera,Rhopalidae,1
5/1/13,8,16,Shrub,Pan,White,Hymenoptera,Chrysididae,2
5/1/13,8,16,Shrub,Pan,White,Hymenoptera,Crabronidae,2
5/1/13,8,16,Shrub,Pan,White,Hymenoptera,Halictidae,1
5/1/13,8,16,Shrub,Pan,White,Hymenoptera,Sphecidae,1
5/1/13,8,17,Open,Pan,Yellow,Coleoptera,Glaphyridae,3
5/1/13,8,17,Open,Pan,Yellow,Coleoptera,Mordellidae,1
5/1/13,8,17,Open,Pan,Yellow,Diptera,Sarcophagidae,2
5/1/13,8,17,Open,Pan,Yellow,Diptera,Tachinidae,1
5/1/13,8,17,Open,Pan,Yellow,Hymenoptera,Crabronidae,1
5/1/13,8,17,Shrub,Pan,Yellow,Coleoptera,Glaphyridae,1
5/1/13,8,17,Shrub,Pan,Yellow,Diptera,Tachinidae,1
5/1/13,8,17,Shrub,Pan,Yellow,Hymenoptera,Crabronidae,1
5/1/13,8,17,Shrub,Pan,Yellow,Hymenoptera,Pompilidae,1
5/1/13,8,18,Open,Pan,Blue,Coleoptera,Glaphyridae,1
5/1/13,8,18,Open,Pan,Blue,Diptera,Sarcophagidae,1
5/1/13,8,18,Open,Pan,Blue,Diptera,Tachinidae,3
5/1/13,8,18,Open,Pan,Blue,Hymenoptera,Crabronidae,2
5/1/13,8,18,Open,Pan,Blue,Hymenoptera,Pompilidae,1
5/1/13,8,18,Shrub,Pan,Blue,Diptera,Sarcophagidae,1
5/1/13,8,18,Shrub,Pan,Blue,Diptera,Tachinidae,3
5/1/13,8,18,Shrub,Pan,Blue,Hymenoptera,Crabronidae,1
5/1/13,8,18,Shrub,Pan,Blue,Hymenoptera,Pompilidae,1
5/1/13,8,19,Open,Pan,White,Coleoptera,Glaphyridae,1
5/1/13,8,19,Open,Pan,White,Coleoptera,melyridae,3
5/1/13,8,19,Open,Pan,White,Diptera,Tachinidae,1
5/1/13,8,19,Open,Pan,White,Hymenoptera,Apidae,1
5/1/13,8,19,Open,Pan,White,Hymenoptera,Crabronidae,2
5/1/13,8,19,Open,Pan,White,Hymenoptera,Halictidae,1
5/1/13,8,19,Shrub,Pan,White,Coleoptera,Glaphyridae,1
5/1/13,8,19,Shrub,Pan,White,Diptera,Sarcophagidae,1
5/1/13,8,19,Shrub,Pan,White,Diptera,Tachinidae,2
5/1/13,8,19,Shrub,Pan,White,Hymenoptera,Crabronidae,2
5/1/13,8,20,Open,Pan,Yellow,Coleoptera,melyridae,1
5/1/13,8,20,Open,Pan,Yellow,Diptera,Bombyliidae,1
5/1/13,8,20,Open,Pan,Yellow,Diptera,Tachinidae,1
5/1/13,8,20,Open,Pan,Yellow,Hymenoptera,Crabronidae,2
5/1/13,8,20,Open,Pan,Yellow,Hymenoptera,Formicidae,1
5/1/13,8,20,Open,Pan,Yellow,Hymenoptera,Pompilidae,1
5/1/13,8,20,Shrub,Pan,Yellow,Coleoptera,Glaphyridae,4
5/1/13,8,20,Shrub,Pan,Yellow,Diptera,Tachinidae,4
5/1/13,8,20,Shrub,Pan,Yellow,Hymenoptera,Crabronidae,1
5/1/13,8,21,Open,Pan,Blue,Coleoptera,Glaphyridae,2
5/1/13,8,21,Open,Pan,Blue,Diptera,Sarcophagidae,3
5/1/13,8,21,Open,Pan,Blue,Diptera,Tachinidae,2
5/1/13,8,21,Open,Pan,Blue,Hymenoptera,Crabronidae,1
5/1/13,8,21,Shrub,Pan,Blue,Diptera,Sarcophagidae,16
5/1/13,8,21,Shrub,Pan,Blue,Diptera,Tachinidae,109
5/1/13,8,21,Shrub,Pan,Blue,Hymenoptera,Apidae,2
5/1/13,8,21,Shrub,Pan,Blue,Hymenoptera,Chalcididae,1
5/1/13,8,21,Shrub,Pan,Blue,Hymenoptera,Crabronidae,3
5/1/13,8,21,Shrub,Pan,Blue,Hymenoptera,Formicidae,2
5/1/13,8,21,Shrub,Pan,Blue,Hymenoptera,Pompilidae,3
5/1/13,8,22,Open,Pan,White,Coleoptera,Glaphyridae,9
5/1/13,8,22,Open,Pan,White,Coleoptera,melyridae,1
5/1/13,8,22,Open,Pan,White,Diptera,Tabanidae,1
5/1/13,8,22,Open,Pan,White,Diptera,Tachinidae,1
5/1/13,8,22,Open,Pan,White,Hymenoptera,Formicidae,1
5/1/13,8,22,Shrub,Pan,White,Coleoptera,Tenebrionidae,1
5/1/13,8,22,Shrub,Pan,White,Diptera,Tachinidae,1
5/1/13,8,22,Shrub,Pan,White,Hymenoptera,Chrysididae,1
5/1/13,8,22,Shrub,Pan,White,Hymenoptera,Crabronidae,2
5/1/13,8,22,Shrub,Pan,White,Hymenoptera,Formicidae,47
5/1/13,8,22,Shrub,Pan,White,Hymenoptera,Halictidae,1
5/1/13,8,22,Shrub,Pan,White,Hymenoptera,Pompilidae,2
5/1/13,8,23,Open,Pan,Yellow,Coleoptera,Glaphyridae,8
5/1/13,8,23,Open,Pan,Yellow,Coleoptera,Meloidae,1
5/1/13,8,23,Open,Pan,Yellow,Diptera,Sarcophagidae,6
5/1/13,8,23,Open,Pan,Yellow,Diptera,Tachinidae,10
5/1/13,8,23,Open,Pan,Yellow,Hymenoptera,Chrysididae,1
5/1/13,8,23,Open,Pan,Yellow,Hymenoptera,Crabronidae,6
5/1/13,8,23,Open,Pan,Yellow,Hymenoptera,Formicidae,3
5/1/13,8,23,Shrub,Pan,Yellow,Diptera,Tachinidae,3
5/1/13,8,23,Shrub,Pan,Yellow,Hemiptera,Rhopalidae,1
5/1/13,8,23,Shrub,Pan,Yellow,Hymenoptera,Chrysididae,1
5/1/13,8,23,Shrub,Pan,Yellow,Hymenoptera,Formicidae,1
5/1/13,8,24,Open,Pan,Blue,Coleoptera,Meloidae,1
5/1/13,8,24,Open,Pan,Blue,Coleoptera,melyridae,1
5/1/13,8,24,Open,Pan,Blue,Diptera,Sarcophagidae,4
5/1/13,8,24,Open,Pan,Blue,Diptera,Tachinidae,7
5/1/13,8,24,Open,Pan,Blue,Hymenoptera,Pompilidae,1
5/1/13,8,24,Shrub,Pan,Blue,Diptera,Muscidae,1
5/1/13,8,24,Shrub,Pan,Blue,Diptera,Tachinidae,2
5/1/13,8,24,Shrub,Pan,Blue,Hymenoptera,Andrenidae,1
5/1/13,8,24,Shrub,Pan,Blue,Hymenoptera,Apidae,1
5/1/13,8,24,Shrub,Pan,Blue,Hymenoptera,Formicidae,2
5/1/13,8,25,Open,Pan,White,Diptera,Tachinidae,3
5/1/13,8,25,Open,Pan,White,Hymenoptera,Chrysididae,1
5/1/13,8,25,Open,Pan,White,Hymenoptera,Megachilidae,1
5/1/13,8,25,Open,Pan,White,Lepidoptera,Geometridae,1
5/1/13,8,25,Shrub,Pan,White,Diptera,Sarcophagidae,1
5/1/13,8,25,Shrub,Pan,White,Diptera,Tachinidae,2
5/1/13,8,25,Shrub,Pan,White,Hymenoptera,Chrysididae,1
5/1/13,8,25,Shrub,Pan,White,Hymenoptera,Crabronidae,3
5/1/13,8,25,Shrub,Pan,White,Hymenoptera,Pompilidae,5
5/1/13,8,26,Open,Pan,Yellow,Coleoptera,Glaphyridae,5
5/1/13,8,26,Open,Pan,Yellow,Diptera,Bombyliidae,1
5/1/13,8,26,Open,Pan,Yellow,Diptera,Sarcophagidae,2
5/1/13,8,26,Open,Pan,Yellow,Diptera,Tachinidae,5
5/1/13,8,26,Open,Pan,Yellow,Hymenoptera,Crabronidae,2
5/1/13,8,26,Open,Pan,Yellow,Hymenoptera,Pompilidae,1
5/1/13,8,26,Shrub,Pan,Yellow,Diptera,Tachinidae,1
5/1/13,8,26,Shrub,Pan,Yellow,Hymenoptera,Formicidae,20
5/1/13,8,27,Open,Pan,Blue,Diptera,Muscidae,1
5/1/13,8,27,Open,Pan,Blue,Diptera,Sarcophagidae,3
5/1/13,8,27,Open,Pan,Blue,Diptera,Tachinidae,7
5/1/13,8,27,Open,Pan,Blue,Hymenoptera,Crabronidae,1
5/1/13,8,27,Open,Pan,Blue,Hymenoptera,Pompilidae,1
5/1/13,8,27,Shrub,Pan,Blue,Diptera,Muscidae,2
5/1/13,8,27,Shrub,Pan,Blue,Diptera,Tachinidae,1
5/1/13,8,28,Open,Pan,White,Diptera,Tachinidae,4
5/1/13,8,28,Open,Pan,White,Hymenoptera,Crabronidae,1
5/1/13,8,28,Open,Pan,White,Hymenoptera,Pompilidae,1
5/1/13,8,28,Shrub,Pan,White,Coleoptera,melyridae,1
5/1/13,8,28,Shrub,Pan,White,Diptera,Lauxaniidae,1
5/1/13,8,28,Shrub,Pan,White,Diptera,Muscidae,1
5/1/13,8,28,Shrub,Pan,White,Diptera,Tachinidae,4
5/1/13,8,28,Shrub,Pan,White,Hymenoptera,Halictidae,2
5/1/13,8,29,Open,Pan,Yellow,Coleoptera,Glaphyridae,6
5/1/13,8,29,Open,Pan,Yellow,Coleoptera,melyridae,1
5/1/13,8,29,Open,Pan,Yellow,Diptera,Tachinidae,3
5/1/13,8,29,Open,Pan,Yellow,Hymenoptera,Halictidae,1
5/1/13,8,29,Shrub,Pan,Yellow,Diptera,Muscidae,1
5/1/13,8,29,Shrub,Pan,Yellow,Diptera,Sarcophagidae,4
5/1/13,8,29,Shrub,Pan,Yellow,Diptera,Tachinidae,3
5/1/13,8,29,Shrub,Pan,Yellow,Hymenoptera,Bradynobaenidae,1
5/1/13,8,29,Shrub,Pan,Yellow,Hymenoptera,Crabronidae,1
5/1/13,8,29,Shrub,Pan,Yellow,Hymenoptera,Formicidae,2
5/1/13,8,30,Open,Pan,Blue,Coleoptera,Glaphyridae,1
5/1/13,8,30,Open,Pan,Blue,Coleoptera,melyridae,1
5/1/13,8,30,Open,Pan,Blue,Diptera,Sarcophagidae,3
5/1/13,8,30,Open,Pan,Blue,Diptera,Tachinidae,2
5/1/13,8,30,Open,Pan,Blue,Hymenoptera,Crabronidae,2
5/1/13,8,30,Open,Pan,Blue,Hymenoptera,Formicidae,1
5/1/13,8,30,Open,Pan,Blue,Hymenoptera,Halictidae,2
5/1/13,8,30,Shrub,Pan,Blue,Coleoptera,Glaphyridae,1
5/1/13,8,30,Shrub,Pan,Blue,Diptera,Sarcophagidae,2
5/1/13,8,30,Shrub,Pan,Blue,Diptera,Tachinidae,6
5/1/13,8,30,Shrub,Pan,Blue,Hymenoptera,Crabronidae,3
5/2/13,9,1,Open,Pan,Blue,Coleoptera,Glaphyridae,2
5/2/13,9,1,Open,Pan,Blue,Diptera,Sarcophagidae,5
5/2/13,9,1,Open,Pan,Blue,Diptera,Tachinidae,11
5/2/13,9,1,Open,Pan,Blue,Hemiptera,Cicadellidae,1
5/2/13,9,1,Open,Pan,Blue,Hymenoptera,Crabronidae,3
5/2/13,9,1,Open,Pan,Blue,Hymenoptera,Halictidae,2
5/2/13,9,1,Shrub,Pan,Blue,Diptera,Muscidae,1
5/2/13,9,1,Shrub,Pan,Blue,Diptera,Sarcophagidae,1
5/2/13,9,1,Shrub,Pan,Blue,Diptera,Tachinidae,3
5/2/13,9,1,Shrub,Pan,Blue,Hymenoptera,Crabronidae,1
5/2/13,9,1,Shrub,Pan,Blue,Hymenoptera,Halictidae,7
5/2/13,9,2,Open,Pan,Yellow,Coleoptera,Glaphyridae,2
5/2/13,9,2,Open,Pan,Yellow,Diptera,Pipunculidae,1
5/2/13,9,2,Open,Pan,Yellow,Diptera,Sarcophagidae,1
5/2/13,9,2,Open,Pan,Yellow,Diptera,Tachinidae,2
